"OrderDate","Category","City","Country","CustomerName","Discount","OrderID","PostalCode","ProductName","Profit","Quantity","Region","Sales","Segment","ShipDate","ShipMode","State","Sub_Category","DaystoShipActual","SalesForecast","ShipStatus","DaystoShipScheduled","OrderProfitable","SalesperCustomer","ProfitRatio","SalesaboveTarget","latitude","longitude"
"2013-09-13T00:00:00.000Z","Office Supplies","Roseville","United States","Steve Chapman","0.0","CA-2013-152457","48066","Xerox 1991","32","3","Central","69","Corporate","2013-09-19T00:00:00.000Z","Standard Class","Michigan","Paper","6","90","Shipped On Time","6","null","68.52","46.0","null","42.5034","-82.9387"
"2013-09-13T00:00:00.000Z","Office Supplies","Seattle","United States","Sarah Foster","0.0","CA-2013-128811","98103","Avery 487","5","3","West","11","Consumer","2013-09-17T00:00:00.000Z","Standard Class","Washington","Labels","4","15","Shipped Early","6","null","11.07","47.0","null","47.6733","-122.3426"
"2013-09-13T00:00:00.000Z","Office Supplies","Seattle","United States","Sarah Foster","0.2","CA-2013-128811","98103","GBC Instant Report Kit","8","4","West","21","Consumer","2013-09-17T00:00:00.000Z","Standard Class","Washington","Binders","4","27","Shipped Early","6","null","20.7","37.5","null","47.6733","-122.3426"
"2013-09-13T00:00:00.000Z","Office Supplies","Seattle","United States","Sarah Foster","0.0","CA-2013-128811","98103","OIC Bulk Pack Metal Binder Clips","5","3","West","10","Consumer","2013-09-17T00:00:00.000Z","Standard Class","Washington","Fasteners","4","14","Shipped Early","6","null","10.47","46.0","null","47.6733","-122.3426"
"2013-09-13T00:00:00.000Z","Office Supplies","Springfield","United States","Anthony Johnson","0.0","CA-2013-123946","22153","Rogers Jumbo File, Granite","1","5","South","68","Corporate","2013-09-18T00:00:00.000Z","Standard Class","Virginia","Storage","5","89","Shipped Early","6","null","67.9","1.0","null","38.7449","-77.237"
"2013-09-13T00:00:00.000Z","Office Supplies","Springfield","United States","Anthony Johnson","0.0","CA-2013-123946","22153","Staples","5","3","South","11","Corporate","2013-09-18T00:00:00.000Z","Standard Class","Virginia","Fasteners","5","15","Shipped Early","6","null","11.34","46.0","null","38.7449","-77.237"
"2013-09-13T00:00:00.000Z","Technology","Louisville","United States","Philisse Overcash","0.2","CA-2013-151148","80027","Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5","9","3","West","147","Home Office","2013-09-14T00:00:00.000Z","Same Day","Colorado","Phones","1","193","Shipped Late","0","null","146.95","6.3","null","39.9789","-105.1456"
"2013-09-13T00:00:00.000Z","Technology","Springfield","United States","Anthony Johnson","0.0","CA-2013-123946","22153","Imation 30456 USB Flash Drive 8GB","2","3","South","21","Corporate","2013-09-18T00:00:00.000Z","Standard Class","Virginia","Accessories","5","27","Shipped Early","6","null","20.7","8.0","null","38.7449","-77.237"
"2013-09-14T00:00:00.000Z","Furniture","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Electrix Architects Clamp-On Swing Arm Lamp, Black","388","14","Central","1336","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Furnishings","5","1751","Shipped Early","6","null","1336.44","29.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Office Supplies","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 300/Messages","9","3","Central","18","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Paper","5","23","Shipped Early","6","null","17.64","49.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Office Supplies","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Avery 49","7","5","Central","14","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Labels","5","19","Shipped Early","6","null","14.4","49.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Office Supplies","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Elite 5 Scissors","5","2","Central","17","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Supplies","5","22","Shipped Early","6","null","16.9","30.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Office Supplies","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Fellowes Mobile File Cart, Black","101","6","Central","373","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Storage","5","489","Shipped Early","6","null","373.08","27.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Office Supplies","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Harmony Air Purifier","136","2","Central","378","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Appliances","5","495","Shipped Early","6","null","378.0","36.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Office Supplies","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Rogers Jumbo File, Granite","0","3","Central","41","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Storage","5","53","Shipped Early","6","null","40.74","1.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Office Supplies","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Things To Do Today Pad","8","3","Central","18","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Paper","5","23","Shipped Early","6","null","17.61","48.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Technology","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","BlueLounge Milo Smartphone Stand, White/Metallic","42","5","Central","150","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Phones","5","196","Shipped Early","6","null","149.95","28.0","null","41.2919","-95.9999"
"2013-09-14T00:00:00.000Z","Technology","Omaha","United States","Alejandro Grove","0.0","CA-2013-105732","68104","Mediabridge Sport Armband iPhone 5s","0","3","Central","30","Consumer","2013-09-19T00:00:00.000Z","Standard Class","Nebraska","Phones","5","39","Shipped Early","6","null","29.97","1.0","null","41.2919","-95.9999"
"2013-09-15T00:00:00.000Z","Office Supplies","Columbia","United States","Parhena Norris","0.0","CA-2013-155439","29203","Xerox 224","12","4","South","26","Home Office","2013-09-19T00:00:00.000Z","Standard Class","South Carolina","Paper","4","34","Shipped Early","6","null","25.92","48.0","null","34.0635","-81.0265"
"2013-09-15T00:00:00.000Z","Office Supplies","Long Beach","United States","Clay Ludtke","0.2","CA-2013-153178","11561","GBC DocuBind 200 Manual Binding Machine","253","2","East","674","Consumer","2013-09-19T00:00:00.000Z","Standard Class","New York","Binders","4","883","Shipped Early","6","null","673.57","37.5","null","40.5877","-73.6595"
"2013-09-15T00:00:00.000Z","Technology","Long Beach","United States","Clay Ludtke","0.0","CA-2013-153178","11561","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","131","3","East","438","Consumer","2013-09-19T00:00:00.000Z","Standard Class","New York","Phones","4","574","Shipped Early","6","null","437.85","30.0","null","40.5877","-73.6595"
"2013-09-16T00:00:00.000Z","Furniture","Twin Falls","United States","Justin Deggeller","0.0","CA-2013-116911","83301","Bretford Rectangular Conference Table Tops","260","3","West","1128","Corporate","2013-09-21T00:00:00.000Z","Standard Class","Idaho","Tables","5","1479","Shipped Early","6","null","1128.39","23.0","null","42.5565","-114.4693"
"2013-09-16T00:00:00.000Z","Office Supplies","New York City","United States","Adam Hart","0.2","CA-2013-149797","10011","GBC DocuBind 300 Electric Binding Machine","295","2","East","842","Corporate","2013-09-21T00:00:00.000Z","Standard Class","New York","Binders","5","1103","Shipped Early","6","null","841.57","35.0","null","40.7402","-73.9996"
"2013-09-16T00:00:00.000Z","Office Supplies","Philadelphia","United States","Dean Braden","0.2","CA-2013-149370","19140","Xerox 1968","2","1","East","5","Consumer","2013-09-20T00:00:00.000Z","Standard Class","Pennsylvania","Paper","4","7","Shipped Early","6","null","5.34","35.0","null","40.0118","-75.1456"
"2013-09-16T00:00:00.000Z","Office Supplies","Seattle","United States","Angele Hood","0.0","CA-2013-160479","98105","SANFORD Major Accent Highlighters","13","5","West","35","Consumer","2013-09-21T00:00:00.000Z","Standard Class","Washington","Art","5","46","Shipped Early","6","null","35.4","38.0","null","47.6633","-122.3022"
"2013-09-16T00:00:00.000Z","Office Supplies","Seattle","United States","Rob Beeghly","0.2","US-2013-128678","98105","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","16","7","West","49","Consumer","2013-09-21T00:00:00.000Z","Standard Class","Washington","Binders","5","64","Shipped Early","6","null","48.66","32.5","null","47.6633","-122.3022"
"2013-09-16T00:00:00.000Z","Office Supplies","Seattle","United States","Rob Beeghly","0.0","US-2013-128678","98105","TOPS Important Message Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad","10","5","West","21","Consumer","2013-09-21T00:00:00.000Z","Standard Class","Washington","Paper","5","28","Shipped Early","6","null","21.4","47.0","null","47.6633","-122.3022"
"2013-09-16T00:00:00.000Z","Office Supplies","Twin Falls","United States","Justin Deggeller","0.2","CA-2013-116911","83301","Avery Heavy-Duty EZD View Binder with Locking Rings","7","4","West","20","Corporate","2013-09-21T00:00:00.000Z","Standard Class","Idaho","Binders","5","27","Shipped Early","6","null","20.42","32.5","null","42.5565","-114.4693"
"2013-09-17T00:00:00.000Z","Furniture","Columbus","United States","Corey Roper","0.0","CA-2013-162159","31907","Global Value Mid-Back Managers Chair, Gray","30","2","South","122","Home Office","2013-09-19T00:00:00.000Z","First Class","Georgia","Chairs","2","160","Shipped Late","1","null","121.78","25.0","null","32.4779","-84.898"
"2013-09-17T00:00:00.000Z","Furniture","San Jose","United States","Keith Dawkins","0.15","CA-2013-123337","95123","Sauder Forest Hills Library with Doors, Woodland Oak Finish","-13","2","West","274","Corporate","2013-09-23T00:00:00.000Z","Standard Class","California","Bookcases","6","359","Shipped On Time","6","null","273.67","-4.7","null","37.2458","-121.8306"
"2013-09-17T00:00:00.000Z","Office Supplies","Laguna Niguel","United States","Becky Castell","0.0","US-2013-134369","92677","Xerox 1966","6","2","West","13","Home Office","2013-09-23T00:00:00.000Z","Standard Class","California","Paper","6","17","Shipped On Time","6","null","12.96","49.0","null","33.5145","-117.7084"
"2013-09-17T00:00:00.000Z","Office Supplies","San Jose","United States","Keith Dawkins","0.0","CA-2013-123337","95123","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags","5","4","West","17","Corporate","2013-09-23T00:00:00.000Z","Standard Class","California","Appliances","6","23","Shipped On Time","6","null","17.48","26.0","null","37.2458","-121.8306"
"2013-09-18T00:00:00.000Z","Furniture","Bangor","United States","Laura Armstrong","0.0","CA-2013-164091","4401","C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx","34","2","East","109","Corporate","2013-09-23T00:00:00.000Z","Standard Class","Maine","Furnishings","5","143","Shipped Early","6","null","109.48","31.0","null","44.8242","-68.7918"
"2013-09-18T00:00:00.000Z","Furniture","Marlborough","United States","Patrick ODonnell","0.0","US-2013-152415","1752","C-Line Magnetic Cubicle Keepers, Clear Polypropylene","6","3","East","15","Consumer","2013-09-23T00:00:00.000Z","Standard Class","Massachusetts","Furnishings","5","19","Shipped Early","6","null","14.82","42.0","null","42.3509","-71.5434"
"2013-09-18T00:00:00.000Z","Furniture","Marlborough","United States","Patrick ODonnell","0.0","US-2013-152415","1752","Howard Miller 14-1/2 Diameter Chrome Round Wall Clock","61","3","East","192","Consumer","2013-09-23T00:00:00.000Z","Standard Class","Massachusetts","Furnishings","5","251","Shipped Early","6","null","191.82","32.0","null","42.3509","-71.5434"
"2013-09-18T00:00:00.000Z","Furniture","Seattle","United States","Sanjit Jacobs","0.2","CA-2013-159730","98103","Harbour Creations 67200 Series Stacking Chairs","10","2","West","114","Home Office","2013-09-22T00:00:00.000Z","Standard Class","Washington","Chairs","4","149","Shipped Early","6","null","113.89","8.8","null","47.6733","-122.3426"
"2013-09-18T00:00:00.000Z","Office Supplies","Columbus","United States","Brendan Sweed","0.0","CA-2013-105900","47201","Sanford Liquid Accent Highlighters","12","5","Central","33","Corporate","2013-09-24T00:00:00.000Z","Standard Class","Indiana","Art","6","44","Shipped On Time","6","null","33.4","37.0","null","39.2055","-85.9317"
"2013-09-18T00:00:00.000Z","Office Supplies","Los Angeles","United States","Jim Sink","0.0","CA-2013-109806","90036","Turquoise Lead Holder with Pocket Clip","7","3","West","20","Corporate","2013-09-23T00:00:00.000Z","Standard Class","California","Art","5","26","Shipped Early","6","null","20.1","33.0","null","34.0699","-118.3492"
"2013-09-18T00:00:00.000Z","Office Supplies","Los Angeles","United States","Jim Sink","0.0","CA-2013-109806","90036","Xerox 1995","3","1","West","6","Corporate","2013-09-23T00:00:00.000Z","Standard Class","California","Paper","5","8","Shipped Early","6","null","6.48","48.0","null","34.0699","-118.3492"
"2013-09-18T00:00:00.000Z","Office Supplies","New York City","United States","Luke Weiss","0.2","CA-2013-111416","10035","Avery Arch Ring Binders","78","5","East","232","Consumer","2013-09-23T00:00:00.000Z","Standard Class","New York","Binders","5","305","Shipped Early","6","null","232.4","33.8","null","40.8011","-73.9371"
"2013-09-18T00:00:00.000Z","Office Supplies","Redmond","United States","Chuck Clark","0.0","US-2013-148957","98052","Avery 481","6","4","West","12","Home Office","2013-09-24T00:00:00.000Z","Standard Class","Washington","Labels","6","16","Shipped On Time","6","null","12.32","48.0","null","47.6718","-122.1232"
"2013-09-18T00:00:00.000Z","Office Supplies","Springfield","United States","Troy Staebel","0.2","CA-2013-131093","45503","Safco Industrial Shelving","-63","5","East","295","Consumer","2013-09-21T00:00:00.000Z","Second Class","Ohio","Storage","3","387","Shipped On Time","3","null","295.4","-21.3","null","39.9528","-83.7804"
"2013-09-18T00:00:00.000Z","Technology","Bangor","United States","Laura Armstrong","0.0","CA-2013-164091","4401","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","131","3","East","438","Corporate","2013-09-23T00:00:00.000Z","Standard Class","Maine","Phones","5","574","Shipped Early","6","null","437.85","30.0","null","44.8242","-68.7918"
"2013-09-18T00:00:00.000Z","Technology","Columbus","United States","Cindy Stewart","0.0","CA-2013-134208","31907","Lexmark X 9575 Professional All-in-One Color Printer","190","4","South","396","Consumer","2013-09-24T00:00:00.000Z","Standard Class","Georgia","Machines","6","519","Shipped On Time","6","null","396.0","48.0","null","32.4779","-84.898"
"2013-09-18T00:00:00.000Z","Technology","Los Angeles","United States","Jim Sink","0.2","CA-2013-109806","90036","Panasonic Kx-TS550","8","2","West","74","Corporate","2013-09-23T00:00:00.000Z","Standard Class","California","Phones","5","96","Shipped Early","6","null","73.58","11.3","null","34.0699","-118.3492"
"2013-09-18T00:00:00.000Z","Technology","Seattle","United States","Sanjit Jacobs","0.2","CA-2013-159730","98103","Clarity 53712","8","2","West","106","Home Office","2013-09-22T00:00:00.000Z","Standard Class","Washington","Phones","4","138","Shipped Early","6","null","105.58","7.5","null","47.6733","-122.3426"
"2013-09-19T00:00:00.000Z","Furniture","Auburn","United States","Anne McFarland","0.0","CA-2013-145905","36830","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","84","1","South","351","Consumer","2013-09-24T00:00:00.000Z","Standard Class","Alabama","Chairs","5","460","Shipped Early","6","null","350.98","24.0","null","32.5475","-85.4682"
"2013-09-19T00:00:00.000Z","Furniture","Columbus","United States","Seth Vernon","0.2","CA-2013-157511","43229","Eldon Pizzaz Desk Accessories","2","3","East","5","Consumer","2013-09-21T00:00:00.000Z","First Class","Ohio","Furnishings","2","7","Shipped Late","1","null","5.35","30.0","null","40.0839","-82.9726"
"2013-09-19T00:00:00.000Z","Furniture","Columbus","United States","Seth Vernon","0.3","CA-2013-157511","43229","Situations Contoured Folding Chairs, 4/Set","-7","2","East","99","Consumer","2013-09-21T00:00:00.000Z","First Class","Ohio","Chairs","2","130","Shipped Late","1","null","99.37","-7.1","null","40.0839","-82.9726"
"2013-09-19T00:00:00.000Z","Furniture","Jacksonville","United States","Nona Balk","0.45","CA-2013-140928","32216","Chromcraft Round Conference Tables","-167","4","South","383","Corporate","2013-09-23T00:00:00.000Z","Standard Class","Florida","Tables","4","502","Shipped Early","6","null","383.44","-43.6","null","30.2787","-81.5831"
"2013-09-19T00:00:00.000Z","Furniture","New Rochelle","United States","Magdelene Morse","0.0","CA-2013-120355","10801","DAX Two-Tone Silver Metal Document Frame","26","3","East","61","Consumer","2013-09-26T00:00:00.000Z","Standard Class","New York","Furnishings","7","80","Shipped Late","6","null","60.72","43.0","null","40.9166","-73.7877"
"2013-09-19T00:00:00.000Z","Furniture","New Rochelle","United States","Magdelene Morse","0.1","CA-2013-120355","10801","Global Leather Executive Chair","140","2","East","632","Consumer","2013-09-26T00:00:00.000Z","Standard Class","New York","Chairs","7","828","Shipped Late","6","null","631.78","22.2","null","40.9166","-73.7877"
"2013-09-19T00:00:00.000Z","Furniture","San Diego","United States","Jane Waco","0.2","CA-2013-133935","92105","Global High-Back Leather Tilter, Burgundy","-100","9","West","886","Corporate","2013-09-23T00:00:00.000Z","Standard Class","California","Chairs","4","1160","Shipped Early","6","null","885.53","-11.3","null","32.7423","-117.0947"
"2013-09-19T00:00:00.000Z","Furniture","San Diego","United States","Jane Waco","0.2","CA-2013-133935","92105","Global Troy Executive Leather Low-Back Tilter","50","2","West","802","Corporate","2013-09-23T00:00:00.000Z","Standard Class","California","Chairs","4","1050","Shipped Early","6","null","801.57","6.3","null","32.7423","-117.0947"
"2013-09-19T00:00:00.000Z","Office Supplies","Auburn","United States","Anne McFarland","0.0","CA-2013-145905","36830","Southworth Parchment Paper & Envelopes","6","2","South","13","Consumer","2013-09-24T00:00:00.000Z","Standard Class","Alabama","Paper","5","17","Shipped Early","6","null","13.08","46.0","null","32.5475","-85.4682"
"2013-09-19T00:00:00.000Z","Office Supplies","Auburn","United States","Anne McFarland","0.0","CA-2013-145905","36830","Tennsco Double-Tier Lockers","117","4","South","900","Consumer","2013-09-24T00:00:00.000Z","Standard Class","Alabama","Storage","5","1179","Shipped Early","6","null","900.08","13.0","null","32.5475","-85.4682"
"2013-09-19T00:00:00.000Z","Office Supplies","Columbus","United States","Seth Vernon","0.2","CA-2013-157511","43229","Eldon Spacemaker Box, Quick-Snap Lid, Clear","0","1","East","3","Consumer","2013-09-21T00:00:00.000Z","First Class","Ohio","Art","2","4","Shipped Late","1","null","2.67","13.8","null","40.0839","-82.9726"
"2013-09-19T00:00:00.000Z","Office Supplies","Jacksonville","United States","Patrick OBrill","0.2","CA-2013-111409","32216","Avery 480","1","1","South","3","Consumer","2013-09-23T00:00:00.000Z","Standard Class","Florida","Labels","4","4","Shipped Early","6","null","3.0","35.0","null","30.2787","-81.5831"
"2013-09-19T00:00:00.000Z","Office Supplies","New York City","United States","Henry MacAllister","0.2","CA-2013-106075","10009","Avery Binding System Hidden Tab Executive Style Index Sets","2","1","East","5","Consumer","2013-09-24T00:00:00.000Z","Standard Class","New York","Binders","5","6","Shipped Early","6","null","4.62","37.5","null","40.7262","-73.9796"
"2013-09-19T00:00:00.000Z","Office Supplies","San Diego","United States","Jane Waco","0.0","CA-2013-133935","92105","Xerox 1945","181","9","West","369","Corporate","2013-09-23T00:00:00.000Z","Standard Class","California","Paper","4","483","Shipped Early","6","null","368.91","49.0","null","32.7423","-117.0947"
"2013-09-19T00:00:00.000Z","Technology","Woodland","United States","Bill Donatelli","0.2","CA-2013-110086","95695","Polycom CX300 Desktop Phone USB VoIP phone","24","2","West","240","Consumer","2013-09-23T00:00:00.000Z","Standard Class","California","Phones","4","314","Shipped Early","6","null","239.98","10.0","null","38.6816","-121.8052"
"2013-09-20T00:00:00.000Z","Furniture","Aurora","United States","Eugene Hildebrand","0.3","US-2013-156097","60505","Global Troy Executive Leather Low-Back Tilter","-50","2","Central","701","Home Office","2013-09-20T00:00:00.000Z","Same Day","Illinois","Chairs","0","919","Shipped On Time","0","null","701.37","-7.1","null","41.7582","-88.2971"
"2013-09-20T00:00:00.000Z","Furniture","Philadelphia","United States","Anne Pryor","0.2","CA-2013-120250","19140","Nu-Dell Oak Frame","4","3","East","26","Home Office","2013-09-23T00:00:00.000Z","First Class","Pennsylvania","Furnishings","3","34","Shipped Late","1","null","25.63","15.0","null","40.0118","-75.1456"
"2013-09-20T00:00:00.000Z","Furniture","Providence","United States","Rick Huthwaite","0.0","CA-2013-168354","2908","Lifetime Advantage Folding Chairs, 4/Carton","244","4","East","872","Home Office","2013-09-22T00:00:00.000Z","First Class","Rhode Island","Chairs","2","1143","Shipped Late","1","null","872.32","28.0","null","41.8383","-71.4377"
"2013-09-20T00:00:00.000Z","Office Supplies","Aurora","United States","Eugene Hildebrand","0.8","US-2013-156097","60505","Avery Binding System Hidden Tab Executive Style Index Sets","-3","2","Central","2","Home Office","2013-09-20T00:00:00.000Z","Same Day","Illinois","Binders","0","3","Shipped On Time","0","null","2.31","-150.0","null","41.7582","-88.2971"
"2013-09-20T00:00:00.000Z","Office Supplies","Columbus","United States","Theone Pippenger","0.0","CA-2013-142370","31907","Letter Slitter","0","2","South","5","Consumer","2013-09-24T00:00:00.000Z","Standard Class","Georgia","Supplies","4","7","Shipped Early","6","null","5.04","3.0","null","32.4779","-84.898"
"2013-09-20T00:00:00.000Z","Office Supplies","Orange","United States","Shirley Daniels","0.0","CA-2013-102932","7050","Acme Forged Steel Scissors with Black Enamel Handles","8","3","East","28","Home Office","2013-09-24T00:00:00.000Z","Second Class","New Jersey","Supplies","4","37","Shipped Late","3","null","27.93","29.0","null","40.7692","-74.2355"
"2013-09-20T00:00:00.000Z","Office Supplies","Orange","United States","Shirley Daniels","0.0","CA-2013-102932","7050","Storex DuraTech Recycled Plastic Frosted Binders","13","6","East","25","Home Office","2013-09-24T00:00:00.000Z","Second Class","New Jersey","Binders","4","33","Shipped Late","3","null","25.44","50.0","null","40.7692","-74.2355"
"2013-09-20T00:00:00.000Z","Office Supplies","Providence","United States","Clytie Kelty","0.0","CA-2013-158610","2908","Home/Office Personal File Carts","17","2","East","70","Consumer","2013-09-23T00:00:00.000Z","First Class","Rhode Island","Storage","3","91","Shipped Late","1","null","69.52","25.0","null","41.8383","-71.4377"
"2013-09-20T00:00:00.000Z","Office Supplies","Providence","United States","Rick Huthwaite","0.0","CA-2013-168354","2908","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 200/Messages","8","3","East","17","Home Office","2013-09-22T00:00:00.000Z","First Class","Rhode Island","Paper","2","22","Shipped Late","1","null","17.04","45.0","null","41.8383","-71.4377"
"2013-09-20T00:00:00.000Z","Office Supplies","Providence","United States","Rick Huthwaite","0.0","CA-2013-168354","2908","Hot File 7-Pocket, Floor Stand","482","9","East","1606","Home Office","2013-09-22T00:00:00.000Z","First Class","Rhode Island","Storage","2","2105","Shipped Late","1","null","1606.23","30.0","null","41.8383","-71.4377"
"2013-09-20T00:00:00.000Z","Office Supplies","Providence","United States","Rick Huthwaite","0.0","CA-2013-168354","2908","JM Magazine Binder","24","3","East","50","Home Office","2013-09-22T00:00:00.000Z","First Class","Rhode Island","Binders","2","65","Shipped Late","1","null","49.53","48.0","null","41.8383","-71.4377"
"2013-09-20T00:00:00.000Z","Office Supplies","San Francisco","United States","Chuck Clark","0.2","US-2013-114888","94109","Cardinal Holdit Business Card Pockets","4","3","West","12","Home Office","2013-09-25T00:00:00.000Z","Second Class","California","Binders","5","16","Shipped Late","3","null","11.95","35.0","null","37.7917","-122.4186"
"2013-09-20T00:00:00.000Z","Office Supplies","San Francisco","United States","Chuck Clark","0.0","US-2013-114888","94109","Kleencut Forged Office Shears by Acme United Corporation","2","3","West","6","Home Office","2013-09-25T00:00:00.000Z","Second Class","California","Supplies","5","8","Shipped Late","3","null","6.24","30.0","null","37.7917","-122.4186"
"2013-09-20T00:00:00.000Z","Office Supplies","San Francisco","United States","Frank Hawley","0.2","CA-2013-168557","94122","Avery Heavy-Duty EZD  Binder With Locking Rings","3","2","West","9","Corporate","2013-09-24T00:00:00.000Z","Standard Class","California","Binders","4","12","Shipped Early","6","null","8.93","35.0","null","37.7593","-122.4836"
"2013-09-20T00:00:00.000Z","Office Supplies","Stockton","United States","Scot Wooten","0.0","CA-2013-130267","95207","Xerox Color Copier Paper, 11 x 17, Ream","74","7","West","160","Consumer","2013-09-24T00:00:00.000Z","Standard Class","California","Paper","4","210","Shipped Early","6","null","159.88","46.0","null","38.0024","-121.3238"
"2013-09-20T00:00:00.000Z","Technology","Columbus","United States","Theone Pippenger","0.0","CA-2013-142370","31907","Logitech Wireless Marathon Mouse M705","107","5","South","250","Consumer","2013-09-24T00:00:00.000Z","Standard Class","Georgia","Accessories","4","328","Shipped Early","6","null","249.95","43.0","null","32.4779","-84.898"
"2013-09-21T00:00:00.000Z","Furniture","Greensboro","United States","Filia McAdams","0.2","CA-2013-134516","27405","Dana Swing-Arm Lamps","1","2","South","17","Corporate","2013-09-26T00:00:00.000Z","Standard Class","North Carolina","Furnishings","5","22","Shipped Early","6","null","17.09","6.3","null","36.1214","-79.7733"
"2013-09-21T00:00:00.000Z","Furniture","Greensboro","United States","Filia McAdams","0.2","CA-2013-134516","27405","Global High-Back Leather Tilter, Burgundy","-11","1","South","98","Corporate","2013-09-26T00:00:00.000Z","Standard Class","North Carolina","Chairs","5","129","Shipped Early","6","null","98.39","-11.3","null","36.1214","-79.7733"
"2013-09-21T00:00:00.000Z","Furniture","Seattle","United States","Heather Jas","0.0","CA-2013-166772","98105","OSullivan 5-Shelf Heavy-Duty Bookcases","41","2","West","164","Home Office","2013-09-25T00:00:00.000Z","Standard Class","Washington","Bookcases","4","215","Shipped Early","6","null","163.88","25.0","null","47.6633","-122.3022"
"2013-09-21T00:00:00.000Z","Office Supplies","Grand Rapids","United States","Edward Nazzal","0.0","CA-2013-126284","49505","GBC Poly Designer Binding Covers","41","5","Central","84","Consumer","2013-09-25T00:00:00.000Z","Standard Class","Michigan","Binders","4","110","Shipped Early","6","null","83.7","49.0","null","43.012","-85.6309"
"2013-09-21T00:00:00.000Z","Office Supplies","New York City","United States","Helen Abelman","0.0","CA-2013-145611","10035","Honeywell Quietcare HEPA Air Cleaner","130","5","East","393","Consumer","2013-09-25T00:00:00.000Z","Standard Class","New York","Appliances","4","515","Shipped Early","6","null","393.25","33.0","null","40.8011","-73.9371"
"2013-09-21T00:00:00.000Z","Office Supplies","San Francisco","United States","Greg Maxwell","0.2","CA-2013-100244","94122","Fellowes PB200 Plastic Comb Binding Machine","88","2","West","272","Corporate","2013-09-25T00:00:00.000Z","Standard Class","California","Binders","4","356","Shipped Early","6","null","271.98","32.5","null","37.7593","-122.4836"
"2013-09-21T00:00:00.000Z","Office Supplies","San Francisco","United States","Greg Maxwell","0.2","CA-2013-100244","94122","Ibico Plastic Spiral Binding Combs","16","2","West","49","Corporate","2013-09-25T00:00:00.000Z","Standard Class","California","Binders","4","64","Shipped Early","6","null","48.64","32.5","null","37.7593","-122.4836"
"2013-09-21T00:00:00.000Z","Office Supplies","San Francisco","United States","Greg Maxwell","0.0","CA-2013-100244","94122","Newell 343","3","4","West","12","Corporate","2013-09-25T00:00:00.000Z","Standard Class","California","Art","4","15","Shipped Early","6","null","11.76","27.0","null","37.7593","-122.4836"
"2013-09-21T00:00:00.000Z","Office Supplies","San Francisco","United States","Greg Maxwell","0.0","CA-2013-100244","94122","Strathmore Photo Frame Cards","30","9","West","66","Corporate","2013-09-25T00:00:00.000Z","Standard Class","California","Paper","4","86","Shipped Early","6","null","65.79","46.0","null","37.7593","-122.4836"
"2013-09-21T00:00:00.000Z","Office Supplies","San Francisco","United States","Greg Maxwell","0.0","CA-2013-100244","94122","Xerox 1944","38","2","West","78","Corporate","2013-09-25T00:00:00.000Z","Standard Class","California","Paper","4","102","Shipped Early","6","null","77.52","49.0","null","37.7593","-122.4836"
